time,x,y,behavior,action,chem,linVel,angVel
61.0667,1.2598765983081985,1.924704850333296,ObstacleAvoidance,2,486.0,0.08,-0.3
61.1,1.2623550621212918,1.92433614279405,ObstacleAvoidance,2,489.0,0.08,-0.3
61.1333,1.2641312037073786,1.9240627042168112,Out,2,486.0,0.08,-0.3
61.1667,1.2654566438230959,1.923856017572707,Vision_right,2,487.0,0.08,-0.3
61.2,1.2676058967261081,1.923511277012655,Vision_right,2,492.0,0.08,0.03
61.2333,1.2700267371730958,1.923102276876373,ObstacleAvoidance,2,482.0,0.0,0.0
61.2667,1.2726180593850362,1.9226395912756664,ObstacleAvoidance,2,485.0,0.08,0.3
61.3,1.2757773506159296,1.92204676581291,ObstacleAvoidance,2,482.0,0.08,0.3
61.3333,1.2776661690612026,1.9216824730055522,ObstacleAvoidance,2,490.0,0.08,0.3
61.3667,1.2788838263607636,1.9214469268740582,Out,2,486.0,0.08,0.3
61.4,1.28097209848831,1.9210478054233198,Vision_right,2,483.0,0.08,0.3
61.4333,1.2834097618820248,1.9205890960376504,Vision_right,2,487.0,0.08,0.03
61.4667,1.286023567988435,1.9201085695989346,Vision_right,2,488.0,0.08,0.03
61.5,1.2892636613551083,1.9195353975924236,Vision_right,2,482.0,0.08,0.03
61.5333,1.2892636613551083,1.9195353975924236,Vision_right,2,484.0,0.08,0.03
61.5667,1.2945809445502416,1.9186463241305702,Vision_right,2,487.0,0.08,0.03
61.6,1.297179278240622,1.9182247929562846,Vision_right,2,491.0,0.08,0.03
61.6333,1.2997281639743492,1.9178144678383635,Vision_right,2,488.0,0.08,0.03
61.6667,1.3023524738138872,1.9173950831375017,Vision_right,2,487.0,0.08,0.03
61.7,1.3049771785310103,1.9169782188816709,Vision_right,2,487.0,0.08,0.03
61.7333,1.3101771965921585,1.9161563275008118,Vision_right,2,486.0,0.08,0.03
61.7667,1.3101771965921585,1.9161563275008118,Vision_right,2,480.0,0.08,0.03
61.8,1.3128274864335776,1.9157392578167394,Vision_right,2,485.0,0.08,0.03
61.8333,1.3155032070595232,1.9153207636545706,Vision_right,2,484.0,0.08,0.03
61.8667,1.31785846072349,1.9152755820531249,Vision_right,2,489.0,0.08,0.03
61.9,1.3201476355974855,1.9155539507684267,Vision_right,2,491.0,0.08,0.03
61.9333,1.324859247898301,1.9160238330609811,Vision_right,2,487.0,0.08,0.03
61.9667,1.327561531404661,1.9156115610484683,Vision_right,2,482.0,0.08,0.03
62.0,1.3300889732639676,1.9152280596933964,Vision_right,2,489.0,0.08,0.03
62.0333,1.3326666479965765,1.9148382168149989,Vision_right,2,481.0,0.08,0.03
62.0667,1.33541975534121,1.9144232995831467,Vision_right,2,484.0,0.08,0.03
62.1,1.3379978820251628,1.9140366081539573,Vision_right,2,480.0,0.08,0.03
62.1333,1.3405012825839342,1.9136636093893187,Vision_right,2,484.0,0.08,0.03
62.1667,1.3430552056800829,1.9132858644392021,Vision_right,2,488.0,0.08,0.03
62.2,1.3456595161789213,1.912902996991594,Vision_right,2,479.0,0.08,0.03
62.2333,1.3484144196921122,1.9125001799282804,Vision_right,2,486.0,0.08,0.03
62.2667,1.3509442075189932,1.9121325181511581,Vision_right,2,490.0,0.08,0.03
62.3,1.353524529520072,1.9117606158168492,Vision_right,2,484.0,0.08,0.03
62.3333,1.3560802565426582,1.9113953081207988,Vision_right,2,484.0,0.08,0.03
62.3667,1.3587616391342525,1.9110145875865894,Vision_right,2,487.0,0.08,0.03
62.4,1.3614182877337258,1.9106399168358617,Vision_right,2,489.0,0.08,0.03
62.4333,1.3665820581082784,1.9099183839598868,Vision_right,2,480.0,0.08,0.03
62.4667,1.36913949896751,1.9095652626432273,Vision_right,2,484.0,0.08,0.03
62.5,1.3718226598353453,1.909197696639566,ObstacleAvoidance,2,487.0,0.0,0.0
62.5333,1.3744811278770173,1.9088361373139597,ObstacleAvoidance,2,490.0,0.08,-0.3
62.5667,1.3763622572139735,1.9085813793490651,ObstacleAvoidance,2,484.0,0.08,-0.3
62.6,1.3768890263960931,1.9085101504517261,ObstacleAvoidance,2,488.0,0.08,-0.3
62.6333,1.377741840599291,1.908394740299046,Out,2,492.0,0.08,-0.3
62.6667,1.3797985648355406,1.908116464092057,Vision_right,2,486.0,0.08,-0.3
62.7,1.382281841005427,1.9077812804776508,Vision_right,2,480.0,0.08,0.03
62.7333,1.384965156402651,1.9074149334998225,Vision_right,2,485.0,0.08,0.03
62.7667,1.3875968714357203,1.9070449680694046,Vision_right,2,488.0,0.08,0.03
62.8,1.3902260254111716,1.9066571444268106,Vision_right,2,483.0,0.08,0.03
62.8333,1.3928781249680657,1.9062515079177242,Vision_right,2,482.0,0.08,0.03
62.8667,1.39547960413991,1.9058500296339123,Vision_right,2,486.0,0.08,0.03
62.9,1.3980560814268133,1.9054521199764896,Vision_right,2,482.0,0.08,0.03
62.9333,1.400657703491226,1.9050513550902193,ObstacleAvoidance,2,485.0,0.0,0.0
62.9667,1.4033096523976716,1.9046446680980638,ObstacleAvoidance,2,478.0,0.08,-0.3
63.0,1.4059370063256256,1.904244575744167,ObstacleAvoidance,2,481.0,0.08,-0.3
63.0333,1.409064937862933,1.9037690934258225,Out,2,486.0,0.08,-0.3
63.0667,1.4113154873711315,1.9034167956977641,Vision_right,2,486.0,0.08,-0.3
63.1,1.4137143638814642,1.9030303510982627,Vision_right,2,489.0,0.08,0.03
63.1333,1.4163868688592678,1.9025917833001562,ObstacleAvoidance,2,477.0,0.0,0.0
63.1667,1.4189831722389288,1.9021577516780197,ObstacleAvoidance,2,482.0,0.08,-0.3
63.2,1.420854625664958,1.9018397685965438,ObstacleAvoidance,2,486.0,0.08,-0.3
63.2333,1.421403418633516,1.9017454782963068,ObstacleAvoidance,2,487.0,0.08,-0.3
63.2667,1.4222264426713376,1.9016032667297411,Out,2,479.0,0.08,-0.3
63.3,1.424296843484551,1.9012469785515482,Vision_right,2,489.0,0.08,-0.3
63.3333,1.4267421251721553,1.900830756352493,Vision_right,2,487.0,0.08,0.03
63.3667,1.4292620879400455,1.9004007160515481,Vision_right,2,484.0,0.08,0.03
63.4,1.4318545534892402,1.8999446398007187,Vision_right,2,486.0,0.08,0.03
63.4333,1.4344189286963283,1.8994751714201672,Vision_right,2,483.0,0.08,0.03
63.4667,1.4370312606300648,1.8989865557080914,Vision_right,2,486.0,0.08,0.03
63.5,1.4396929976108308,1.8984867693537242,Vision_right,2,487.0,0.08,0.03
63.5333,1.4422305544955494,1.8980115523260972,Vision_right,2,480.0,0.08,0.03
63.5667,1.444694005749195,1.8975531755332886,Vision_right,2,482.0,0.08,0.03
63.6,1.4472575570089505,1.8970790465765353,Vision_right,2,482.0,0.08,0.03
63.6333,1.4497966033800058,1.8966117631327157,Vision_right,2,486.0,0.08,0.03
63.6667,1.4524855500738294,1.8961200772662383,Vision_right,2,482.0,0.08,0.03
63.7,1.4549760603900839,1.8956687504782506,Vision_right,2,489.0,0.08,0.03
63.7333,1.4575170365620007,1.8952120464391549,Vision_right,2,488.0,0.08,0.03
63.7667,1.4601082906521148,1.8947491263140728,Vision_right,2,488.0,0.08,0.03
63.8,1.4627499088712779,1.8942800724349156,Vision_right,2,484.0,0.08,0.03
63.8333,1.4653921102975338,1.893814377774216,Vision_right,2,483.0,0.08,0.03
63.8667,1.467910229475415,1.8933738404004594,Vision_right,2,482.0,0.08,0.03
63.9,1.4704288340127163,1.8929360742849572,Vision_right,2,485.0,0.08,0.03
63.9333,1.473072589364905,1.8924792813592226,Vision_right,2,487.0,0.08,0.03
63.9667,1.4757169201663056,1.8920255105664177,Vision_right,2,484.0,0.08,0.03
64.0,1.4784116795363524,1.891566574170695,Vision_right,2,492.0,0.08,0.03
64.0333,1.4810072001346368,1.89112783886693,Vision_right,2,479.0,0.08,0.03
64.0667,1.4835532333539803,1.8907003604163077,Vision_right,2,488.0,0.08,0.03
64.1,1.4861745836634772,1.89026288560512,Vision_right,2,485.0,0.08,0.03
64.1333,1.4888463547837407,1.8898199081054867,Vision_right,2,484.0,0.08,0.03
64.1667,1.491468724735915,1.8893882697909086,Vision_right,2,477.0,0.08,0.03
64.2,1.4940915466394333,1.8889597829255376,Vision_right,2,484.0,0.08,0.03
64.2333,1.4966148929098897,1.888550364337143,Vision_right,2,489.0,0.08,0.03
64.2667,1.4992386366084127,1.8881271260081784,Vision_right,2,479.0,0.08,0.03
64.3,1.501937660110074,1.887694102966838,Vision_right,2,487.0,0.08,0.03
64.3333,1.5045621943478533,1.887275905405029,Vision_right,2,483.0,0.08,0.03
64.3667,1.5071871238552612,1.8868602282267983,Vision_right,2,485.0,0.08,0.03
64.4,1.5096873879072017,1.886466349117054,Vision_right,2,485.0,0.08,0.03
64.4333,1.5123629455575398,1.8860468507990764,ObstacleAvoidance,2,489.0,0.0,0.0
64.4667,1.5150637947568946,1.8856253791925568,ObstacleAvoidance,2,485.0,0.08,-0.3
64.5,1.5176898727861712,1.8852174748132502,ObstacleAvoidance,2,483.0,0.08,-0.3
64.5333,1.5219423413410973,1.8845612653865857,Out,2,489.0,0.08,-0.3
64.5667,1.5219423413410973,1.8845612653865857,Vision_right,2,488.0,0.08,-0.3
64.6,1.5234183384266786,1.8843342544181045,Vision_right,2,482.0,0.08,0.03
64.6333,1.5281177899863474,1.8835874890185214,Vision_right,2,487.0,0.08,0.03
64.6667,1.5307638370009489,1.8831441760720424,Vision_right,2,490.0,0.08,0.03
64.7,1.5332563788446767,1.8827041851917456,Vision_right,2,484.0,0.08,0.03
64.7333,1.5358210887607373,1.882236437586379,Vision_right,2,482.0,0.08,0.03
64.7667,1.5384100255382425,1.8817607547585224,ObstacleAvoidance,2,483.0,0.0,0.0
64.8,1.5410489800990042,1.881276711773115,ObstacleAvoidance,2,483.0,0.08,-0.3
64.8333,1.5435886997669437,1.880813038422429,ObstacleAvoidance,2,483.0,0.08,-0.3
64.8667,1.5454313740382224,1.8804773789470426,Out,2,480.0,0.08,-0.3
64.9,1.5467759168919484,1.8802318084411929,Vision_right,2,489.0,0.08,-0.3
64.9333,1.5489910452405153,1.8798223586536746,Vision_right,2,481.0,0.08,0.03
64.9667,1.5512796548471077,1.8793927525183063,ObstacleAvoidance,2,487.0,0.0,0.0
65.0,1.5539139040875596,1.8788837759664943,ObstacleAvoidance,2,482.0,0.08,-0.3
65.0333,1.5565194028282252,1.8783601998959476,ObstacleAvoidance,2,485.0,0.08,-0.3
65.0667,1.5585274451687243,1.8779468315549832,ObstacleAvoidance,2,479.0,0.08,-0.3
65.1,1.5598902918490078,1.8776631083762871,Out,2,480.0,0.08,-0.3
65.1333,1.5619207112054463,1.877232867730322,Vision_right,2,478.0,0.08,-0.3
65.1667,1.5645227501663892,1.8784711914573564,Vision_right,2,483.0,0.08,0.03
65.2,1.5674551406223616,1.8801726210175265,Vision_right,2,485.0,0.08,0.03
65.2333,1.5703255477037352,1.8818004174670584,Vision_right,2,480.0,0.08,0.03
65.2667,1.5732557620931624,1.882431285057566,Vision_right,2,485.0,0.08,0.03
65.3,1.5758138193134128,1.8818104126267388,Vision_right,2,485.0,0.08,0.03
65.3333,1.5784204792057968,1.881175050718181,Vision_right,2,490.0,0.08,0.03
65.3667,1.5810519911563632,1.8805346248434271,Vision_right,2,479.0,0.08,0.03
65.4,1.583585475146171,1.8799200753168774,Vision_right,2,481.0,0.08,0.03
65.4333,1.586168577243129,1.8792953153154022,Vision_right,2,479.0,0.08,0.03
65.4667,1.5888258741443604,1.87865419048647,Vision_right,2,479.0,0.08,0.03
65.5,1.5914590521280032,1.87802098113671,ObstacleAvoidance,2,481.0,0.0,0.0
65.5333,1.5941420410373204,1.8773787377075735,ObstacleAvoidance,2,487.0,0.08,-0.3
65.5667,1.5966041837093754,1.8767922136213433,ObstacleAvoidance,2,486.0,0.08,-0.3
65.6,1.5991900498169573,1.8761788631384513,ObstacleAvoidance,2,488.0,0.08,-0.3
65.6333,1.6018006819735064,1.8755603661468299,Out,2,484.0,0.08,-0.3
65.6667,1.6044833851217186,1.8749165266761167,Vision_right,2,491.0,0.08,-0.3
65.7,1.6070880280108018,1.8742732809689406,Vision_right,2,483.0,0.08,0.03
65.7333,1.6095891183845605,1.8736332611245508,Vision_right,2,479.0,0.08,0.03
65.7667,1.6120355516095999,1.8729839108102877,Vision_right,2,482.0,0.08,0.03
65.8,1.6170572132819587,1.8715811344267153,Vision_right,2,490.0,0.08,0.03
65.8333,1.6170572132819587,1.8715811344267153,Vision_right,2,484.0,0.08,0.03
65.8667,1.6221377847399836,1.8701075050991247,Vision_right,2,489.0,0.08,0.03
65.9,1.6247390561656139,1.869353627703235,Vision_right,2,481.0,0.08,0.03
65.9333,1.6271709236459073,1.8686519665783958,Vision_right,2,488.0,0.08,0.03
65.9667,1.6295795808343163,1.8679614060825158,Vision_right,2,484.0,0.08,0.03
66.0,1.6321596416379505,1.8672256703554668,Vision_right,2,486.0,0.08,0.03
66.0333,1.6346673318220861,1.8665130068589437,Vision_right,2,481.0,0.08,0.03
66.0667,1.6372490239919713,1.8657828021394152,Vision_right,2,490.0,0.08,0.03
66.1,1.6396856170192686,1.8650977375038194,Vision_right,2,488.0,0.08,0.03
66.1333,1.642171914162931,1.8644025449358301,Vision_right,2,483.0,0.08,0.03
66.1667,1.6446344537592767,1.8637164407758795,ObstacleAvoidance,2,481.0,0.0,0.0
66.2,1.6471952106682233,1.863005468111526,ObstacleAvoidance,2,485.0,0.08,0.3
66.2333,1.6471952106682233,1.863005468111526,ObstacleAvoidance,2,485.0,0.08,0.3
66.2667,1.6514163488068339,1.8618411487125774,Out,2,483.0,0.08,0.3
66.3,1.652612660286628,1.8615139495552526,Vision_right,2,485.0,0.08,0.3
66.3333,1.6547631507777907,1.8609338353650609,Vision_right,2,479.0,0.08,0.03
66.3667,1.6571621757175063,1.860303755719891,Vision_right,2,481.0,0.08,0.03
66.4,1.65976322504611,1.859645660783382,Vision_right,2,483.0,0.08,0.03
66.4333,1.662370160299552,1.859011389261159,Vision_right,2,487.0,0.08,0.03
66.4667,1.6648327676845072,1.8584269634050645,Vision_right,2,479.0,0.08,0.03
66.5,1.6673216968755136,1.8578433451604712,ObstacleAvoidance,2,491.0,0.0,0.0
66.5333,1.6699594907880164,1.8572296011463427,ObstacleAvoidance,2,484.0,0.08,-0.3
66.5667,1.6724749484703283,1.8566486411157888,ObstacleAvoidance,2,487.0,0.08,-0.3
66.6,1.6742264318047764,1.8562467055248815,Out,2,481.0,0.08,-0.3
66.6333,1.6755584140548856,1.8559406604362776,Vision_right,2,483.0,0.08,-0.3
66.6667,1.6777768927682097,1.8554236462165066,Vision_right,2,483.0,0.08,0.03
66.7,1.680239589629063,1.8548394714546919,ObstacleAvoidance,2,482.0,0.0,0.0
66.7333,1.682847633260101,1.8542098985812998,ObstacleAvoidance,2,480.0,0.0,-0.5
66.7667,1.685329464806045,1.853596832972321,ObstacleAvoidance,2,483.0,0.0,-0.5
66.8,1.6877350845444141,1.8529922483921797,Out,2,480.0,0.0,0.0
66.8333,1.6877350845444141,1.8529922483921797,Vision_right,2,485.0,0.08,-0.3
66.8667,1.6878821868235723,1.8529543178998757,Vision_right,2,486.0,0.08,0.03
66.9,1.6878577856115597,1.8529608058892189,ObstacleAvoidance,2,492.0,0.0,0.0
66.9333,1.6887371296206415,1.85272182381686,ObstacleAvoidance,2,476.0,0.0,0.5
66.9667,1.6906652285175063,1.8521919805045868,ObstacleAvoidance,2,482.0,0.0,0.5
67.0,1.69220290174666,1.851769739169458,ObstacleAvoidance,2,484.0,0.0,0.5
67.0333,1.6927156705779267,1.8516296903122331,Out,2,485.0,0.0,0.0
67.0667,1.6928868092321419,1.8515839303499724,Vision_right,2,478.0,0.08,-0.3
67.1,1.6928377453137902,1.8515964901493138,Vision_right,2,490.0,0.08,0.03
67.1333,1.6928623254775972,1.8515905043485303,Vision_right,2,488.0,0.08,0.03
67.1667,1.6937501231369332,1.8513854102617435,Vision_right,2,490.0,0.08,0.03
67.2,1.695773261735921,1.8509221574926198,Vision_right,2,483.0,0.08,0.03
67.2333,1.6981671197953179,1.8503770015103636,Vision_right,2,485.0,0.08,0.03
67.2667,1.7008332871839982,1.849773634423828,Vision_right,2,485.0,0.08,0.03
67.3,1.7034012372600769,1.8491951358416956,Vision_right,2,483.0,0.08,0.03
67.3333,1.7059203093029636,1.8486300363509587,Vision_right,2,476.0,0.08,0.03
67.3667,1.7085142302148681,1.8480516781067027,Vision_right,2,491.0,0.08,0.03
67.4,1.7111829999957897,1.8474600611089276,Vision_right,2,487.0,0.08,0.03
67.4333,1.713753545530745,1.8468929755120609,Vision_right,2,477.0,0.08,0.03
67.4667,1.7163246556545468,1.8463287448948518,Vision_right,2,479.0,0.08,0.03
67.5,1.7188468052026233,1.845777999378253,Vision_right,2,486.0,0.08,0.03
67.5333,1.7214439825715124,1.8452144972966948,Vision_right,2,487.0,0.08,0.03
67.5667,1.724140864334284,1.8446328410471686,Vision_right,2,484.0,0.08,0.03
67.6,1.7267144943077946,1.8440804465279346,Vision_right,2,479.0,0.08,0.03
67.6333,1.7292886819367856,1.843530569884864,Vision_right,2,480.0,0.08,0.03
67.6667,1.7317645489105469,1.8430046364449266,Vision_right,2,484.0,0.08,0.03
67.7,1.7343649827364214,1.8424559905260662,Vision_right,2,480.0,0.08,0.03
67.7333,1.7369908366760058,1.8419053041724145,Vision_right,2,487.0,0.08,0.03
67.7667,1.7396170693192754,1.8413566335063665,ObstacleAvoidance,2,484.0,0.0,0.0
67.8,1.7421692999767964,1.8408255040633232,ObstacleAvoidance,2,486.0,0.08,-0.3
67.8333,1.7447221777656954,1.8402971435907234,ObstacleAvoidance,2,486.0,0.08,-0.3
67.8667,1.7465815583078008,1.8399146568892268,ObstacleAvoidance,2,480.0,0.08,-0.3
67.9,1.7479947095223722,1.8396238889769507,ObstacleAvoidance,2,487.0,0.08,-0.3
67.9333,1.7501992104593822,1.839161037308553,ObstacleAvoidance,2,488.0,0.08,-0.3
67.9667,1.7525748153837815,1.8386507401604217,ObstacleAvoidance,2,479.0,0.08,-0.3
68.0,1.7551461113927425,1.8380873488352667,Out,2,488.0,0.08,-0.3
68.0333,1.7577391098122113,1.8375051312342339,Vision_right,2,479.0,0.08,-0.3
68.0667,1.7602549392648439,1.8369258497877885,Vision_right,2,481.0,0.08,0.03
68.1,1.7630126667671857,1.8362690852003687,Vision_right,2,483.0,0.08,0.03
68.1333,1.7656419792959737,1.8356201047866896,Vision_right,2,485.0,0.08,0.03
68.1667,1.7683403511782028,1.8349346304029797,Vision_right,2,485.0,0.08,0.03
68.2,1.7709111480367818,1.8342608855590021,Vision_right,2,488.0,0.08,0.03
68.2333,1.7761187034599444,1.8328656678675475,Vision_right,2,485.0,0.08,0.03
68.2667,1.7786362373085038,1.8321888872441043,Vision_right,2,478.0,0.08,0.03
68.3,1.7786362373085038,1.8321888872441043,Vision_right,2,479.0,0.08,0.03
68.3333,1.7838192125678591,1.8307996553534327,Vision_right,2,481.0,0.08,0.03
68.3667,1.7863874486343865,1.8301161830416637,Vision_right,2,486.0,0.08,0.03
68.4,1.789005299341381,1.8294223317032214,ObstacleAvoidance,2,486.0,0.0,0.0
68.4333,1.7915990311307861,1.8287363958439506,ObstacleAvoidance,2,487.0,0.08,0.3
68.4667,1.7940955367758273,1.8280784276296556,ObstacleAvoidance,2,480.0,0.08,0.3
68.5,1.7959072332430472,1.8276034201885536,ObstacleAvoidance,2,485.0,0.0,-0.5
68.5333,1.7971563603533722,1.827278001339296,ObstacleAvoidance,2,482.0,0.0,-0.5
68.5667,1.7993383837105852,1.826718400790468,ObstacleAvoidance,2,490.0,0.0,-0.5
68.6,1.8006900559747727,1.8270635543221387,ObstacleAvoidance,2,479.0,0.0,-0.5
68.6333,1.800767942409142,1.8288851611906225,Out,2,482.0,0.0,0.0
68.6667,1.800182731208556,1.830872901572281,Vision_right,2,485.0,0.08,0.3
68.7,1.7993530406861264,1.8329274144392844,Vision_right,2,485.0,0.08,0.03
68.7333,1.7994097190472107,1.8329552610719897,Vision_right,2,485.0,0.08,0.03
68.7667,1.800233847332187,1.8327075954174576,Vision_right,2,486.0,0.08,0.03
68.8,1.8021498154081184,1.8321354933465512,Vision_right,2,491.0,0.08,0.03
68.8333,1.8045049547536833,1.8314418149520098,ObstacleAvoidance,2,491.0,0.0,0.0
68.8667,1.8070561410320547,1.8306973740352936,ObstacleAvoidance,2,482.0,0.08,0.3
68.9,1.8096573934613667,1.829943531188572,ObstacleAvoidance,2,485.0,0.08,0.3
68.9333,1.81155437552327,1.8293966686461154,Out,2,485.0,0.08,0.3
68.9667,1.8118707132041911,1.8293058025462596,Vision_right,2,487.0,0.08,0.3
69.0,1.8126980847041052,1.8290688656154424,Vision_right,2,479.0,0.08,0.03
69.0333,1.8147197101315489,1.8284976652763103,Vision_right,2,479.0,0.08,0.03
69.0667,1.817111289376903,1.827839701896639,Vision_right,2,484.0,0.08,0.03
69.1,1.8198023433749744,1.8271255977496703,Vision_right,2,486.0,0.08,0.03
69.1333,1.8224507813813733,1.8264485731962594,Vision_right,2,486.0,0.08,0.03
69.1667,1.8273158102243694,1.825245972569645,Vision_right,2,483.0,0.08,0.03
69.2,1.829947156986092,1.8246049424199438,Vision_right,2,484.0,0.08,0.03
69.2333,1.8324811687545512,1.8239921888585893,Vision_right,2,487.0,0.08,0.03
69.2667,1.8349670133301612,1.82339546085342,Vision_right,2,487.0,0.08,0.03
69.3,1.8374043405257514,1.8228140907195294,Vision_right,2,483.0,0.08,0.03
69.3333,1.8374043405257514,1.8228140907195294,Vision_right,2,483.0,0.08,0.03
69.3667,1.8426508869202523,1.8215732337057695,Vision_right,2,480.0,0.08,0.03
69.4,1.8451644423584006,1.8209838090683514,Vision_right,2,490.0,0.08,0.03
69.4333,1.8476046126278143,1.820414271442573,Vision_right,2,479.0,0.08,0.03
69.4667,1.8501192840063365,1.819830220973842,Vision_right,2,484.0,0.08,0.03
69.5,1.852733304669023,1.8192261171876067,Vision_right,2,482.0,0.08,0.03
69.5333,1.8552740162684662,1.8186414773892938,Vision_right,2,485.0,0.08,0.03
69.5667,1.8578646418078675,1.818048281708411,Vision_right,2,490.0,0.08,0.03
69.6,1.8603325229398195,1.8174860474503833,Vision_right,2,487.0,0.08,0.03
69.6333,1.8628256351234298,1.8169206259596948,Vision_right,2,480.0,0.08,0.03
69.6667,1.8654672840052773,1.8163239114535317,Vision_right,2,487.0,0.08,0.03
69.7,1.8680601283496538,1.8157407898872293,ObstacleAvoidance,2,489.0,0.0,0.0
69.7333,1.8706041681565595,1.8151712612607878,ObstacleAvoidance,2,485.0,0.08,0.3
69.7667,1.8730746313564297,1.8146204430250417,ObstacleAvoidance,2,484.0,0.08,0.3
69.8,1.8749771425444,1.8141978298346548,Out,2,483.0,0.08,0.3
69.8333,1.8763363715329975,1.8138973788169255,Vision_right,2,491.0,0.08,0.3
69.8667,1.8783398961088626,1.8134622678949706,Vision_right,2,486.0,0.08,0.03
69.9,1.880742170965266,1.8129558542724098,Vision_right,2,488.0,0.08,0.03
69.9333,1.8834211086530388,1.8124125433226124,Vision_right,2,488.0,0.08,0.03
69.9667,1.8860302135072735,1.8119070927342542,Vision_right,2,482.0,0.08,0.03
70.0,1.8886176396450458,1.8114228027283574,Vision_right,2,483.0,0.08,0.03
70.0333,1.8911814423430604,1.8109506898989642,ObstacleAvoidance,2,488.0,0.0,0.0
70.0667,1.8964605624576198,1.8099896147116685,ObstacleAvoidance,2,485.0,0.08,0.3
70.1,1.8990760585321342,1.8095181012303034,ObstacleAvoidance,2,486.0,0.08,0.3
70.1333,1.9010442483096552,1.8091651186092155,Out,2,482.0,0.08,0.3
70.1667,1.9021655652116127,1.8089651415777626,Vision_right,2,483.0,0.08,0.3
70.2,1.9043346550979252,1.8085855834625355,Vision_right,2,489.0,0.08,0.03
70.2333,1.9068290601420954,1.808156381127646,ObstacleAvoidance,2,482.0,0.0,0.0
70.2667,1.9068290601420954,1.808156381127646,ObstacleAvoidance,2,484.0,0.08,0.3
70.3,1.9094498772617214,1.8077157903643628,ObstacleAvoidance,2,483.0,0.08,0.3
70.3333,1.9141501656474187,1.806974016914572,Out,2,489.0,0.08,0.3
70.3667,1.9155015512707698,1.8067690721084864,Vision_right,2,485.0,0.08,0.3
70.4,1.9155015512707698,1.8067690721084864,Vision_right,2,490.0,0.08,0.03
70.4333,1.9200103092978034,1.8061153227168276,Vision_right,2,483.0,0.08,0.03
70.4667,1.9225935822106979,1.8057646595817405,Vision_right,2,485.0,0.08,0.03
70.5,1.9225935822106979,1.8057646595817405,Vision_right,2,482.0,0.08,0.03
70.5333,1.927943524702822,1.8050993177228118,Vision_right,2,479.0,0.08,0.03
70.5667,1.930532277919251,1.8047921363398038,Vision_right,2,488.0,0.08,0.03
70.6,1.933096354785266,1.8044906607181024,Vision_right,2,484.0,0.08,0.03
70.6333,1.9357611536929853,1.8041790536824958,Vision_right,2,483.0,0.08,0.03
70.6667,1.9384262528339287,1.8038698858011002,Vision_right,2,487.0,0.08,0.03
70.7,1.9410162830887474,1.8035720380112186,Vision_right,2,489.0,0.08,0.03
70.7333,1.943505828505368,1.8032878580359637,Vision_right,2,485.0,0.08,0.03
70.7667,1.9460962743262211,1.8029940490449556,ObstacleAvoidance,2,487.0,0.0,0.0
70.8,1.9488377520811127,1.8026845802221556,ObstacleAvoidance,2,480.0,0.08,0.3
70.8333,1.9515040586928412,1.8023855060690006,ObstacleAvoidance,2,488.0,0.08,0.3
70.8667,1.9532396976752615,1.8021920787607228,Out,2,483.0,0.08,0.3
70.9,1.95454800280607,1.8020480821586968,Vision_right,2,488.0,0.08,0.3
70.9333,1.9567625756465987,1.8018097035422005,Vision_right,2,485.0,0.08,0.03
70.9667,1.9592293049531317,1.8015488982560874,Vision_right,2,478.0,0.08,0.03
71.0,1.9618480257343553,1.801282784603385,Vision_right,2,486.0,0.08,0.03
71.0333,1.9644939858298054,1.8010344378475036,Vision_right,2,482.0,0.08,0.03
71.0667,1.9671917397191998,1.8007962154710773,Vision_right,2,491.0,0.08,0.03
71.1,1.9698899549398345,1.8005643916733005,Vision_right,2,481.0,0.08,0.03
71.1333,1.9725129163739301,1.80034304845749,Vision_right,2,480.0,0.08,0.03
71.1667,1.97501000735804,1.8001349379759246,Vision_right,2,483.0,0.08,0.03
71.2,1.977683733477822,1.79991412780948,Vision_right,2,483.0,0.08,0.03
71.2333,1.9803829147769956,1.7996929925883034,Vision_right,2,484.0,0.08,0.03
71.2667,1.9831074686121837,1.799471618224715,Vision_front,1,486.0,0.0,0.0
71.3,1.985731389586931,1.7992606264741067,Vision_front,1,487.0,0.08,0.0
71.3333,1.9882544232332187,1.7990599379620453,Vision_front,1,485.0,0.08,0.0
71.3667,1.9929224505340324,1.7986935461189917,Vision_front,1,488.0,0.08,0.0
71.4,1.9929224505340324,1.7986935461189917,Vision_front,1,488.0,0.08,0.0
71.4333,1.9942598510306548,1.7985891165907022,ObstacleAvoidance,1,488.0,0.0,0.0
71.4667,1.9964552437587786,1.798418136040898,ObstacleAvoidance,1,478.0,0.0,0.5
71.5,1.9988018990865606,1.7982346949486274,ObstacleAvoidance,1,482.0,0.0,0.5
71.5333,2.003570852943152,1.7978600225354064,Out,1,489.0,0.0,0.0
71.5667,2.003570852943152,1.7978600225354064,Vision_front,1,481.0,0.08,0.3
71.6,2.0041513096347487,1.7978158002145244,Vision_front,1,482.0,0.08,0.0
71.6333,2.0041513096347487,1.7978158002145244,Vision_front,1,485.0,0.08,0.0
71.6667,2.0049602368324275,1.797775493617076,Vision_front,1,491.0,0.08,0.0
71.7,2.007058467920593,1.79767215885248,Vision_front,1,486.0,0.08,0.0
71.7333,2.0094599988483126,1.7975534149586057,Vision_front,1,482.0,0.08,0.0
